Awareness Overtime,Awareness Total,,Awareness Impact TP1,Awareness Impact TP2,Awareness Impact TP3,Awareness Impact TP4,Awareness Impact TP5,Awareness Impact TP6,Awareness Impact TP7,Discussion Heat Impact TP1,Discussion Heat Impact TP2,Discussion Heat Impact TP3,Discussion Heat Impact TP4,Discussion Heat Impact TP5,Discussion Heat Impact TP6,Discussion Heat Impact TP7,,,,,,,,,,
123.1178299598,89.9219891398,,0.214224782,0.9815765519,0.4824388758,0.7912053161,0.4718662192,0.8496261641,0.8844953187,0.2638523464,0.4462002151,0.5537788292,0.7587083325,0.184028154,0.5656225208,0.6432747981,0.8919506426,0.0154812952,0.472289291,0.9074357867,0.5660995342,0.5711970282,0.5453828583,0.5660690322,0.1721117655,0.2107061462
63.725881611,43.8160900827,,0.9172219127,0.8906812176,0.9326811994,0.4097477892,0.811592442,0.5441305396,0.2625617969,0.7091518856,0.5034024076,0.7476342009,0.0309916023,0.7617223989,0.4497392558,0.23658757,0.007253352,0.4390655146,0.1746363028,0.8504404185,0.068260125,0.7347216347,0.3033303569,0.5169145159,0.3261553068,0.5056238831
134.366986237,98.5943005772,,0.7365198216,0.3371363082,0.1942680207,0.9308196887,0.3311085857,0.4557970669,0.5513666499,0.9345565048,0.6111481477,0.4092421278,0.5870045585,0.7202465977,0.9711664249,0.6844298706,0.6148539508,0.992489431,0.553798801,0.2929903652,0.1262748819,0.406245326,0.4846130051,0.26715222,0.6229686383,0.2754167623
45.6683278347,33.4099374567,,0.4292464142,0.1180956359,0.3154156985,0.5975091591,0.5014506292,0.4623285882,0.6029002906,0.0067057039,0.3953649951,0.2179721959,0.361275246,0.3546060157,0.2413169703,0.0003800154,0.4562221523,0.2360416164,0.091674181,0.6053057719,0.5726135395,0.9267957898,0.1317492927,0.7578724912,0.404685325,0.8807192296
204.9986820685,155.2370026693,,0.6804855006,0.6268852184,0.4870793676,0.1456470396,0.7966268876,0.9565688652,0.4634175578,0.8006864328,0.8383049197,0.051601097,0.3869201543,0.7918592486,0.6374479172,0.2663503477,0.7266832546,0.3487464749,0.0451482016,0.095516726,0.1135810127,0.5016968453,0.4800970746,0.4409138882,0.5013606462,0.0873253673
115.5446242659,83.4605051819,,0.769424887,0.1379183262,0.3413491444,0.029441397,0.0097601423,0.3651515885,0.5732925448,0.6132104644,0.3960474927,0.1322504734,0.7202000528,0.9322679159,0.9666418617,0.643118656,0.1416669034,0.6816662024,0.9954219793,0.9658429554,0.548001432,0.9939520588,0.3251431325,0.1054958522,0.2065832921,0.0713339327
174.4021302736,129.9309033267,,0.280975946,0.2723354587,0.882231433,0.9538137642,0.9291540793,0.8654529038,0.4449618946,0.8813214062,0.3528805502,0.4507062362,0.2513672341,0.3573042927,0.3061189809,0.80181902,0.8599507404,0.2018885684,0.0756225275,0.8948109803,0.3761002523,0.5946423429,0.6325295957,0.5984667501,0.7389879946,0.3501357059
155.7766106127,115.3330865308,,0.1870827057,0.6873383109,0.5605343332,0.4439058587,0.0735026287,0.7188154966,0.7056750707,0.1121004486,0.4867768898,0.2620879045,0.6635230989,0.6849856079,0.9690983304,0.9443609721,0.9006172475,0.6826695411,0.7009157997,0.7884776949,0.8103025759,0.6008068291,0.5900357572,0.3561366521,0.5763875635,0.2447118941
41.3771657289,25.5761280348,,0.8719399913,0.2821862681,0.2545757367,0.4322252589,0.4354613915,0.8880137295,0.6417706767,0.3788390915,0.370186139,0.6958368607,0.0512046225,0.1030036472,0.2954272111,0.8307455847,0.9404427832,0.7451994838,0.8753409414,0.4936290163,0.4496669719,0.7812750076,0.5507344511,0.9156632997,0.2992436204,0.7287123628
83.557080536,59.3379617689,,0.9253388901,0.4638242579,0.1684329249,0.0938992549,0.4327994239,0.8569280897,0.6311972669,0.9891482376,0.8803600809,0.7729921059,0.9604187364,0.0601187378,0.2161974239,0.4812472906,0.6284374721,0.1074615792,0.3995843875,0.5159224349,0.1296730594,0.0609196544,0.5665412547,0.8239598739,0.8301942371,0.7697822564
44.1337223438,28.068470397,,0.7783583203,0.265110774,0.9094525606,0.4105051198,0.5163503673,0.8203979252,0.1009975957,0.1804718425,0.74343054,0.3737224628,0.8618430942,0.3462864488,0.7915670212,0.4714301114,0.8042547881,0.6456513512,0.5539127721,0.0359420816,0.7090820834,0.5037985193,0.4613756418,0.6120937287,0.2063575269,0.5186060231
52.9962275707,49.4138707142,,0.5056216391,0.3586145652,0.2567394468,0.1929459658,0.133981721,0.6622211394,0.8964750217,0.9484742045,0.1864585657,0.948083758,0.3189120268,0.0419859869,0.1710063366,0.9879673173,0.257189438,0.1236258885,0.0804831904,0.7661352139,0.805588909,0.825654345,0.6431526875,0.753144392,0.2711298066,0.951137535
61.128270575,41.3361969436,,0.3683369722,0.2589491701,0.3823432075,0.5438406175,0.9998008959,0.3892695753,0.1987607849,0.3637694626,0.021673236,0.0129700581,0.3625067746,0.0672190605,0.6751872391,0.0632327268,0.912482426,0.695851661,0.539249697,0.4415986971,0.7419840573,0.9162411842,0.1038240855,0.7714899325,0.9221972475,0.8194847873
225.8707583107,171.6298287296,,0.922339865,0.2566135429,0.5368614632,0.98989657,0.8678168094,0.9396888853,0.3775007757,0.982462246,0.737119541,0.7282272307,0.8339681665,0.310647873,0.9487340406,0.6566330608,0.5816519563,0.5393197064,0.3616847822,0.987684496,0.2145451866,0.1019463391,0.3066871893,0.921490153,0.8024795837,0.0169183382
48.9452225414,43.3907303123,,0.7653571854,0.8763080196,0.4611781564,0.7647344119,0.259275817,0.5331517009,0.4153809383,0.2059680062,0.4179334071,0.0948980753,0.7081510068,0.569340994,0.3830550107,0.5006494946,0.6635690316,0.2198965927,0.1765343456,0.6573926566,0.4453758436,0.1291764349,0.9101809206,0.1035357589,0.5707246845,0.7124718619
48.1774422628,43.0915647658,,0.2477110916,0.9026939227,0.0360560861,0.9726327732,0.842890672,0.981132637,0.7912095321,0.6955818766,0.5724630775,0.5685674678,0.6582385546,0.779596001,0.2584732801,0.8795577111,0.432996295,0.6485804777,0.2318254806,0.6815206054,0.8304111202,0.0989762718,0.5273872348,0.9354316416,0.1384728029,0.8606039374
57.5868426527,55.1459146503,,0.7206813491,0.2665659103,0.931301836,0.6136624544,0.4171814505,0.6251741461,0.9582754923,0.1972649418,0.187455363,0.1307762625,0.3740361858,0.2693073512,0.3048757487,0.7587946333,0.8033092163,0.7331304706,0.9873449736,0.2245375674,0.3448082857,0.8333495269,0.9704569038,0.1470836887,0.5101091373,0.94138941
196.1421032833,149.0445484596,,0.1467455764,0.3344056143,0.2662226986,0.700678401,0.6941468008,0.8211117653,0.8047013121,0.3821164276,0.5865256281,0.1114730461,0.3954626899,0.0123485892,0.6300987724,0.9329411052,0.7001179265,0.08053843,0.2018082393,0.6891530125,0.2174416202,0.403749736,0.6791783135,0.7164574448,0.1127236446,0.0367094401
72.3302364951,49.6030740449,,0.1459152192,0.3942853242,0.5430933559,0.9486383229,0.3334847257,0.1372275836,0.7325092645,0.558000668,0.9161301849,0.3054719272,0.4729580592,0.1154373302,0.2152695085,0.110288914,0.4325088377,0.3558116204,0.0889364835,0.6625473271,0.6362198256,0.8022104962,0.2829081494,0.4147775064,0.7524965709,0.597908747
127.5389138708,92.7224976817,,0.8023867672,0.3810906848,0.3653519579,0.7667168068,0.9265812672,0.6843008236,0.2421198851,0.3577976401,0.3332598603,0.175885656,0.7165266643,0.0179520718,0.4263215628,0.1019611609,0.698624598,0.1525354122,0.3666617499,0.0472342092,0.4959450225,0.9855835099,0.4950826426,0.6789363554,0.5843287483,0.5103889622
199.641606857,150.3937328552,,0.80572651,0.1340307257,0.7022436613,0.5336835217,0.8794861901,0.2455238673,0.1590011836,0.7597459277,0.2190735677,0.1875024465,0.045134203,0.1351691459,0.2409035598,0.5335543969,0.1123011394,0.4806842775,0.2736777232,0.1695229925,0.45043215,0.7733533712,0.7895280222,0.9790814464,0.7314351781,0.3106066961
47.1415580458,39.7213343149,,0.7508078189,0.7294045399,0.7116309228,0.3870143734,0.3940940248,0.1242530418,0.8891876019,0.0453464059,0.9926905509,0.5630755481,0.6981776949,0.9253891273,0.1398998096,0.7472717333,0.3874806579,0.2271501686,0.8775558626,0.9085497031,0.7806070233,0.3294977522,0.5577892384,0.0993493505,0.4416208061,0.6609452097
192.2175609797,144.6222136418,,0.6707195567,0.6815929082,0.3826888537,0.006204288,0.996749605,0.8775624891,0.3403872985,0.5502959634,0.3493600045,0.0054939921,0.8207466815,0.6114210002,0.8627812046,0.8125152878,0.5671191579,0.1944569418,0.2486449539,0.1388459871,0.8403024853,0.2088616471,0.696695327,0.9997154342,0.9169571521,0.4379282747
162.5341117932,121.8702564298,,0.126864534,0.0552435823,0.5102046694,0.1207504301,0.3134965119,0.3535699659,0.3953965621,0.3139196943,0.9972269696,0.178803566,0.3843949535,0.0368929166,0.4760057241,0.8129067242,0.9333075113,0.5731295937,0.3239732165,0.0294141535,0.0914708852,0.1985146637,0.8253803403,0.176928183,0.2035785134,0.0392452231
55.3639364057,35.5696742004,,0.4304664286,0.7816196641,0.7621998469,0.723274587,0.0411875232,0.7005034722,0.0745401324,0.9825704376,0.2169131278,0.9910465549,0.9551410914,0.3878585263,0.4536868061,0.8277051328,0.4853244033,0.9531869033,0.5353716102,0.9922774175,0.9905318188,0.4345599401,0.5809787859,0.692496684,0.7783166939,0.765055585
117.3454677241,84.3953764495,,0.8197045116,0.7220787431,0.8525938812,0.218253338,0.313675412,0.2654773515,0.7738560933,0.5724640594,0.818131265,0.9718891599,0.0704167635,0.7601674042,0.7197486866,0.2755902408,0.1223404651,0.230226526,0.526037025,0.3234739701,0.2375739845,0.5248633258,0.6922138662,0.2856999832,0.7188927194,0.3790424269
150.9159444036,111.7584885834,,0.666694112,0.2716526382,0.080628128,0.9868251814,0.9123032902,0.5509464278,0.2157442104,0.9474199734,0.3175522886,0.2880051551,0.2366817586,0.8030683128,0.8507871696,0.5387803129,0.9174917486,0.0115709744,0.5297542884,0.8294636386,0.150129575,0.6581720078,0.780097767,0.2395874357,0.5943844079,0.2046828861
165.7874680968,122.6618561975,,0.038532468,0.5456956099,0.7487688836,0.0981427217,0.019912789,0.6468074105,0.9987963261,0.1169748706,0.4121432798,0.1891847617,0.8094238706,0.9195142466,0.8888548,0.0354532599,0.120041763,0.3779435085,0.2369953685,0.9819159634,0.1732404815,0.9300907373,0.0849622932,0.9179381745,0.4626888143,0.3622048125
215.6015472882,164.7090596282,,0.1866279808,0.4425704158,0.2208079592,0.1477392475,0.4675892509,0.8061157512,0.8835277689,0.7103387885,0.0721955603,0.9281372912,0.2672632162,0.7536377527,0.4633890438,0.1584396076,0.7723505926,0.1061424845,0.222115058,0.3938481966,0.7875344124,0.3663849492,0.5690390787,0.141149123,0.6116976946,0.0016980944
137.5885438939,100.9797946809,,0.7885319737,0.1253405926,0.6318799215,0.4533781533,0.6733623645,0.0823872082,0.2007281698,0.2316623476,0.8282615474,0.4469564407,0.6418790058,0.9458656003,0.1715024417,0.7481563875,0.0783698455,0.7081830275,0.2558614192,0.6600824279,0.3270303148,0.3740791611,0.0938076609,0.8190197275,0.9309054366,0.6378496192
76.6288828315,77.3579371714,,0.0164916649,0.7154378975,0.5121146094,0.0888539759,0.7220811568,0.1964523227,0.0191508923,0.9520835331,0.0762188012,0.3732168145,0.1154779246,0.386141136,0.4158530338,0.0177502374,0.9103823049,0.8923746587,0.0774199411,0.8549899167,0.4683913254,0.6008196227,0.6213303719,0.5084025764,0.0501676212,0.9417704055
121.2984823486,87.1616549677,,0.7569431533,0.2412735061,0.8356435224,0.486213938,0.2856821108,0.0508333093,0.959259429,0.5440233634,0.4746805681,0.1186707409,0.0475228358,0.4457234521,0.1493143869,0.0984189738,0.0907048885,0.3018038683,0.4502101876,0.2304922927,0.4033443953,0.43296976,0.6387929691,0.8136884451,0.6323293874,0.5953839409
217.4150194293,164.8662745223,,0.5551629518,0.13476191,0.2566790714,0.5868685696,0.3330688972,0.5596112002,0.7897497712,0.8131984437,0.7589710081,0.1235137579,0.9424402717,0.9180319331,0.2256635303,0.6228799612,0.3350738417,0.6356900356,0.5756536411,0.907287248,0.9559850309,0.6129074072,0.2554694139,0.7980945832,0.4564419815,0.063844121
80.8106562208,56.464704018,,0.1092970406,0.8187261611,0.5443852966,0.7720602472,0.8288230163,0.7117527826,0.1935672763,0.1338198725,0.5458842677,0.5391877835,0.1200259964,0.6490049586,0.3055058251,0.0149543096,0.9944306428,0.5090837845,0.1891313505,0.6022686591,0.1566861534,0.7059923629,0.6713297432,0.8237248386,0.1782866995,0.391451845
167.9199585244,124.9187689998,,0.3879861313,0.1781531025,0.478258824,0.0531584513,0.8699633863,0.0358656521,0.3401371793,0.4424467757,0.9534459973,0.8926906655,0.1002667568,0.0874414854,0.5166551847,0.4032355023,0.9818277023,0.6563762847,0.9123505423,0.6851088884,0.0343295863,0.3976731217,0.9665098523,0.4883707353,0.9049244778,0.3765388653
82.3203855561,59.1310340083,,0.6958057923,0.9582675509,0.7157388837,0.2522503832,0.95997424,0.8843502753,0.1505268508,0.8959633759,0.1098958395,0.5253607017,0.964297499,0.2357942777,0.3181889188,0.3268112518,0.5211723723,0.3340883439,0.6863383771,0.1069726001,0.638579181,0.8512015497,0.4108617705,0.5770218574,0.9699901834,0.7307876258
184.4309707248,139.3273713305,,0.260740404,0.3823940348,0.39376499,0.1534957323,0.3693197753,0.2049176433,0.3922593256,0.5491484624,0.8761102268,0.8491051153,0.2032124843,0.7318837092,0.2673953409,0.6510072987,0.6045280415,0.0284081807,0.3592820498,0.9943306669,0.5539141422,0.6064242281,0.7428031772,0.1960544845,0.5464503746,0.078455977
39.4078408797,20.412309782,,0.1679093776,0.532574912,0.476001216,0.8557144066,0.7816643496,0.7174415665,0.9904961832,0.6573056977,0.3556836043,0.7130411305,0.8164492202,0.0420004394,0.638833435,0.3611220347,0.2946912428,0.8229461781,0.753433885,0.9508429741,0.4171412572,0.7501190906,0.1166851977,0.5080672086,0.983543008,0.900975302
61.7234389731,60.9104257521,,0.7137647019,0.2859135363,0.1074456438,0.8066758919,0.6750169823,0.664114141,0.1923089098,0.4594239335,0.0168870653,0.4235183392,0.6714638548,0.9958662946,0.0947229531,0.1521203875,0.2597631532,0.0321759939,0.7853000057,0.36027866,0.2001051057,0.3383463862,0.6678968456,0.7353323682,0.0046181992,0.7823911266
43.0612148195,36.4777537257,,0.5049784247,0.8496113063,0.4881439277,0.2495589843,0.1370189338,0.5508731299,0.4707573951,0.5473359332,0.5007234035,0.2104912082,0.3864168679,0.14392156,0.8558837684,0.9822562579,0.1764347942,0.9560302435,0.4633314293,0.2334428584,0.269314543,0.3012823905,0.8949249787,0.3498317237,0.1525985942,0.5611144427
84.6193553988,58.7249033048,,0.8762387072,0.1876673308,0.0277254701,0.0620507481,0.0635932066,0.5480700967,0.3054943151,0.1763443542,0.4392969344,0.1832103496,0.2475876563,0.6674079329,0.0724435648,0.008591554,0.8887040496,0.8611198578,0.8373364752,0.392078522,0.4842045576,0.3110049798,0.307588799,0.6178456344,0.1197779002,0.2434532134
87.2514317821,62.543875315,,0.451173454,0.8822093602,0.7924811564,0.2185533917,0.9401744026,0.4683481007,0.2266140912,0.1227838723,0.8587170546,0.0682015738,0.9232370463,0.8217153632,0.3435320232,0.5723812676,0.4587437738,0.5440455767,0.2238330896,0.0327119665,0.845752085,0.3426993785,0.0406672204,0.9170640035,0.8486768715,0.7843920879
208.2078663788,157.6351318969,,0.9206200451,0.2224249176,0.5067014971,0.3559677124,0.6547380875,0.4896974114,0.7584652575,0.9439879786,0.9907542252,0.2725010745,0.9856361303,0.1434620256,0.5851807586,0.1522928097,0.4966394267,0.0822706426,0.2815597589,0.9634111381,0.4571646779,0.9097532475,0.382138112,0.4941880526,0.5406749328,0.091089533
39.7212025004,22.566331287,,0.3624601191,0.5640611975,0.6199934458,0.1735219889,0.0418480872,0.0416584616,0.150144981,0.7461294007,0.5674671465,0.0651158452,0.5029805587,0.901775836,0.6956475315,0.4534286705,0.4057151133,0.6280231348,0.7613639355,0.056425283,0.8083605033,0.2032096096,0.4152481637,0.5809914663,0.9591365791,0.854561117
123.5298779057,89.8844401893,,0.6772378539,0.2524626438,0.2022953156,0.6471151434,0.1069407134,0.52264028,0.0293944675,0.8154027596,0.9230199245,0.9196779089,0.2129085699,0.5242463901,0.7173835338,0.0501210144,0.4301668001,0.3506969392,0.0046866401,0.7096744765,0.6459587679,0.6160464292,0.2236319454,0.036809916,0.6637510112,0.0650172089
50.6091707969,31.6085859979,,0.9637809387,0.6521147524,0.6783079654,0.2886426727,0.1300644828,0.7663235274,0.3666138724,0.7180182871,0.4769078967,0.3112611388,0.0393420622,0.9780161621,0.4448625195,0.2504670765,0.6417212806,0.8832199671,0.5148621281,0.3600582348,0.9404990337,0.3827516185,0.358699195,0.9354273774,0.0628040192,0.3163247269
177.8686731729,132.9499464924,,0.9090424984,0.0756631222,0.6630614026,0.9307742223,0.0982941715,0.4251167262,0.3857157995,0.7244752974,0.4228108964,0.5103294241,0.9643689686,0.3364794328,0.677490348,0.1005738721,0.2520399673,0.8778583564,0.1754509332,0.3415516747,0.7126082807,0.314662205,0.5185087498,0.764328348,0.4201007282,0.2550607466
58.7056989392,58.48688771,,0.5163831402,0.655376232,0.4103351302,0.7676517569,0.1660379255,0.6886344857,0.3085357603,0.6635842605,0.6972926312,0.1667849656,0.5168859015,0.0120580434,0.5668140912,0.6964812877,0.8875857915,0.5269256049,0.9398257352,0.6310578548,0.7298346481,0.8615364412,0.6373481806,0.1542843859,0.2032578996,0.779627268
57.072908419,54.3513725443,,0.7465115864,0.4500208407,0.6356516764,0.6319767029,0.0924562157,0.0051663984,0.0695185218,0.561706014,0.5525652149,0.7270853741,0.389719993,0.3855224539,0.7572489964,0.2217320573,0.7136725658,0.1538650326,0.0662281327,0.2749854575,0.33586615,0.9798274476,0.8352376982,0.3072439197,0.4100847072,0.8448959704
46.5525263148,31.6170926945,,0.8953027865,0.3301188246,0.7255611194,0.7389550821,0.8552113229,0.7241054743,0.3873992573,0.6726772213,0.3075371185,0.9773983919,0.9469482039,0.8123270153,0.2695423592,0.3785574925,0.5444149615,0.230174709,0.2225154946,0.5395201841,0.9238536349,0.5381274625,0.9265770559,0.5404941166,0.7597705396,0.9778511315
44.6301526976,26.0080157898,,0.7827122336,0.4345539531,0.594936351,0.3775692894,0.889766177,0.8273046759,0.8305978112,0.7538904429,0.1013637957,0.255762949,0.6331333327,0.236428195,0.3261930077,0.1306476843,0.3252981517,0.423643341,0.0348165273,0.0775587311,0.8155563805,0.2402511026,0.43715437,0.6150633628,0.8855988158,0.8597002164
145.1139321857,106.345422838,,0.0770051628,0.2414977216,0.7039969746,0.2796453164,0.6534512438,0.1673305951,0.7630452983,0.6939978011,0.7237193915,0.1262253229,0.5461952288,0.892054285,0.568044954,0.9254748605,0.6250859808,0.5333659497,0.9043140842,0.6552741749,0.558029228,0.2964265512,0.3287355423,0.7663332108,0.9159052683,0.579920142
38.2239345521,21.8040578468,,0.3285195411,0.5466225145,0.996781111,0.6471840371,0.4635182012,0.8805828103,0.3071615326,0.847706984,0.8460083174,0.5579192072,0.6856359873,0.8238957421,0.3612742343,0.8141388915,0.0237861651,0.4170080336,0.1663744297,0.2312814333,0.8995699676,0.3230635028,0.8804527382,0.6048286979,0.0799997474,0.4177086553
84.808665021,59.7413023245,,0.5371814171,0.8915713851,0.7727838055,0.0684255438,0.8083992559,0.893247555,0.7107020089,0.6831381462,0.227735752,0.9020582009,0.6378379486,0.2061845779,0.1439876197,0.1367033225,0.5333912457,0.2657871592,0.9162412798,0.4313715617,0.9566456944,0.2015663568,0.426211343,0.3051554062,0.2257700982,0.2563090173
51.2855769133,45.113216981,,0.3279914411,0.2356527202,0.7534803919,0.8031150224,0.5813906844,0.6880547666,0.7541933418,0.5972107274,0.7222552766,0.2098098872,0.7101531249,0.6911315973,0.0116516608,0.6909909341,0.4381144755,0.8326404142,0.0755136185,0.7117836498,0.3335169576,0.8766617495,0.8973333185,0.7510524882,0.3856868139,0.9856770212
132.7242983878,95.7351165595,,0.0587014308,0.9137289496,0.8554542466,0.1674391035,0.9359794878,0.7498071232,0.0856758471,0.0045288264,0.1561130238,0.684019811,0.7755029434,0.2671904476,0.9905712774,0.5528076313,0.1908387734,0.4690467772,0.5236258421,0.7539831149,0.2062784421,0.3247088642,0.3696564077,0.554529977,0.7779275905,0.4989591699
157.9411159275,118.0473345349,,0.4338995614,0.1732676181,0.4318469662,0.9991013644,0.712031945,0.3576497271,0.6194719101,0.0552336545,0.4062064382,0.3077543549,0.3392069957,0.3576169417,0.6986363927,0.9655631817,0.2524980232,0.0759729206,0.3685492074,0.8839150161,0.6330347937,0.1724614536,0.0643075772,0.1170594039,0.8793399123,0.1382504538
45.8785126659,38.8597775129,,0.449722973,0.8335240498,0.9938502163,0.4330057175,0.632062469,0.6420492159,0.3856990871,0.5872922796,0.2489770337,0.9426313811,0.589759497,0.139792639,0.3425551613,0.967257712,0.0111091124,0.3244114185,0.6809332038,0.558701206,0.6019305555,0.6967502888,0.501369482,0.1507864365,0.4569610698,0.6951007533
